text,rt,key_press,block_duration,timing_post_trial,trial_id,trial_type,trial_index,time_elapsed,internal_node_id,exp_id,full_screen,focus_shifts,view_history,mouse_click,stim_duration,exp_stage,stim,coded_response,trial_num,reference,stim_rating,reference_rating,responses,credit_var,subject
,2402.0,,2402.0,500.0,stim,single-stim-button,20,75610,0.0-19.0,dietary_decision,True,0,,Very_Healthy,2402.0,health_rating,orange,2.0,17.0,,,,,,3
,2270.0,,2270.0,500.0,stim,single-stim-button,22,82900,0.0-21.0,dietary_decision,True,0,,Unhealthy,2270.0,health_rating,Reeses,-1.0,19.0,,,,,,3
,2472.0,,2472.0,500.0,stim,single-stim-button,23,85875,0.0-22.0,dietary_decision,True,0,,Neutral,2472.0,health_rating,ffraspsorbet,0.0,20.0,,,,,,3
,1246.0,,1246.0,500.0,stim,single-stim-button,24,87622,0.0-23.0,dietary_decision,True,0,,Very_Healthy,1246.0,health_rating,reddelicious,2.0,21.0,,,,,,3
,1684.0,,1684.0,500.0,stim,single-stim-button,25,89809,0.0-24.0,dietary_decision,True,0,,Unhealthy,1684.0,health_rating,laysclassic,-1.0,22.0,,,,,,3
,2432.0,,2432.0,500.0,stim,single-stim-button,26,92744,0.0-25.0,dietary_decision,True,0,,Neutral,2432.0,health_rating,strussel,0.0,23.0,,,,,,3
,1705.0,,1705.0,500.0,stim,single-stim-button,28,99464,0.0-27.0,dietary_decision,True,0,,Unhealthy,1705.0,health_rating,Oreos,-1.0,25.0,,,,,,3
,1267.0,,1267.0,500.0,stim,single-stim-button,29,101245,0.0-28.0,dietary_decision,True,0,,Very_Healthy,1267.0,health_rating,grannysmith,2.0,26.0,,,,,,3
,2678.0,,2678.0,500.0,stim,single-stim-button,30,104426,0.0-29.0,dietary_decision,True,0,,Unhealthy,2678.0,health_rating,HoHo,-1.0,27.0,,,,,,3
,2252.0,,2252.0,500.0,stim,single-stim-button,31,107190,0.0-30.0,dietary_decision,True,0,,Healthy,2252.0,health_rating,raisins,1.0,28.0,,,,,,3
,2608.0,,2608.0,500.0,stim,single-stim-button,32,110308,0.0-31.0,dietary_decision,True,0,,Neutral,2608.0,health_rating,sbdietbar,0.0,29.0,,,,,,3
,3470.0,,3470.0,500.0,stim,single-stim-button,33,114292,0.0-32.0,dietary_decision,True,0,,Unhealthy,3470.0,health_rating,frozenyogart,-1.0,30.0,,,,,,3
,2989.0,,2989.0,500.0,stim,single-stim-button,34,117782,0.0-33.0,dietary_decision,True,0,,Unhealthy,2989.0,health_rating,ChipsAhoy,-1.0,31.0,,,,,,3
,3863.0,,3863.0,500.0,stim,single-stim-button,35,122145,0.0-34.0,dietary_decision,True,0,,Unhealthy,3863.0,health_rating,keeblerfudgestripes,-1.0,32.0,,,,,,3
,1284.0,,1284.0,500.0,stim,single-stim-button,37,128471,0.0-36.0,dietary_decision,True,0,,Healthy,1284.0,health_rating,whitegrapes,1.0,34.0,,,,,,3
,3403.0,,3403.0,500.0,stim,single-stim-button,38,132383,0.0-37.0,dietary_decision,True,0,,Neutral,3403.0,health_rating,keeblerrainbow,0.0,35.0,,,,,,3
,3427.0,,3427.0,500.0,stim,single-stim-button,39,136326,0.0-38.0,dietary_decision,True,0,,Unhealthy,3427.0,health_rating,Doritosranch,-1.0,36.0,,,,,,3
,3790.0,,3790.0,500.0,stim,single-stim-button,40,140618,0.0-39.0,dietary_decision,True,0,,Unhealthy,3790.0,health_rating,MrsFields,-1.0,37.0,,,,,,3
,2807.0,,2807.0,500.0,stim,single-stim-button,41,143940,0.0-40.0,dietary_decision,True,0,,Neutral,2807.0,health_rating,wwmuffin,0.0,38.0,,,,,,3
,2378.0,,2378.0,500.0,stim,single-stim-button,42,146826,0.0-41.0,dietary_decision,True,0,,Neutral,2378.0,health_rating,ruffles,0.0,39.0,,,,,,3
,2463.0,,2463.0,500.0,stim,single-stim-button,43,149794,0.0-42.0,dietary_decision,True,0,,Unhealthy,2463.0,health_rating,uTwix,-1.0,40.0,,,,,,3
,3244.0,,3244.0,500.0,stim,single-stim-button,45,158049,0.0-44.0,dietary_decision,True,0,,Unhealthy,3244.0,health_rating,uToberlorone,-1.0,42.0,,,,,,3
,2305.0,,2305.0,500.0,stim,single-stim-button,46,160870,0.0-45.0,dietary_decision,True,0,,Neutral,2305.0,health_rating,wwbrownie,0.0,43.0,,,,,,3
,3224.0,,3224.0,500.0,stim,single-stim-button,48,169103,0.0-47.0,dietary_decision,True,0,,Very_Unhealthy,3224.0,health_rating,FlamingCheetos,-2.0,45.0,,,,,,3
,3755.0,,3755.0,500.0,stim,single-stim-button,49,173361,0.0-48.0,dietary_decision,True,0,,Neutral,3755.0,health_rating,specialKbar,0.0,46.0,,,,,,3
,3344.0,,3344.0,500.0,stim,single-stim-button,51,181721,0.0-50.0,dietary_decision,True,0,,Unhealthy,3344.0,health_rating,100Grand,-1.0,48.0,,,,,,3
,3250.0,,3250.0,500.0,stim,single-stim-button,52,185481,0.0-51.0,dietary_decision,True,0,,Very_Unhealthy,3250.0,health_rating,orangejello,-2.0,49.0,,,,,,3
,2005.0,,2005.0,500.0,stim,single-stim-button,4,93781,0.0-3.0,dietary_decision,True,0,,Neutral,2005.0,health_rating,icecreamsandwich,0.0,1.0,,,,,,4
,985.0,,985.0,500.0,stim,single-stim-button,5,95281,0.0-4.0,dietary_decision,True,0,,Healthy,985.0,health_rating,whitegrapes,1.0,2.0,,,,,,4
,1870.0,,1870.0,500.0,stim,single-stim-button,6,97660,0.0-5.0,dietary_decision,True,0,,Unhealthy,1870.0,health_rating,ChipsAhoy,-1.0,3.0,,,,,,4
,2450.0,,2450.0,500.0,stim,single-stim-button,7,100619,0.0-6.0,dietary_decision,True,0,,Healthy,2450.0,health_rating,reddelicious,1.0,4.0,,,,,,4
,2043.0,,2043.0,500.0,stim,single-stim-button,8,103173,0.0-7.0,dietary_decision,True,0,,Unhealthy,2043.0,health_rating,Doritosranch,-1.0,5.0,,,,,,4
,1392.0,,1392.0,500.0,stim,single-stim-button,9,105080,0.0-8.0,dietary_decision,True,0,,Neutral,1392.0,health_rating,raisins,0.0,6.0,,,,,,4
,1329.0,,1329.0,500.0,stim,single-stim-button,10,106910,0.0-9.0,dietary_decision,True,0,,Unhealthy,1329.0,health_rating,Oreos,-1.0,7.0,,,,,,4
,989.0,,989.0,500.0,stim,single-stim-button,11,108401,0.0-10.0,dietary_decision,True,0,,Unhealthy,989.0,health_rating,cookiencream,-1.0,8.0,,,,,,4
,969.0,,969.0,500.0,stim,single-stim-button,12,109883,0.0-11.0,dietary_decision,True,0,,Unhealthy,969.0,health_rating,wwbrownie,-1.0,9.0,,,,,,4
,1813.0,,1813.0,500.0,stim,single-stim-button,13,112209,0.0-12.0,dietary_decision,True,0,,Healthy,1813.0,health_rating,strawberries,1.0,10.0,,,,,,4
,1047.0,,1047.0,500.0,stim,single-stim-button,14,113768,0.0-13.0,dietary_decision,True,0,,Unhealthy,1047.0,health_rating,strussel,-1.0,11.0,,,,,,4
,1470.0,,1470.0,500.0,stim,single-stim-button,15,115753,0.0-14.0,dietary_decision,True,0,,Neutral,1470.0,health_rating,MrsFields,0.0,12.0,,,,,,4
,1064.0,,1064.0,500.0,stim,single-stim-button,16,117328,0.0-15.0,dietary_decision,True,0,,Unhealthy,1064.0,health_rating,laysclassic,-1.0,13.0,,,,,,4
,1161.0,,1161.0,500.0,stim,single-stim-button,17,118998,0.0-16.0,dietary_decision,True,0,,Unhealthy,1161.0,health_rating,redgrapes,-1.0,14.0,,,,,,4
,2094.0,,2094.0,500.0,stim,single-stim-button,18,121606,0.0-17.0,dietary_decision,True,0,,Unhealthy,2094.0,health_rating,HoHo,-1.0,15.0,,,,,,4
,1170.0,,1170.0,500.0,stim,single-stim-button,19,123283,0.0-18.0,dietary_decision,True,0,,Unhealthy,1170.0,health_rating,frozenyogart,-1.0,16.0,,,,,,4
,1622.0,,1622.0,500.0,stim,single-stim-button,20,125421,0.0-19.0,dietary_decision,True,0,,Unhealthy,1622.0,health_rating,orangejello,-1.0,17.0,,,,,,4
,2296.0,,2296.0,500.0,stim,single-stim-button,21,128231,0.0-20.0,dietary_decision,True,0,,Unhealthy,2296.0,health_rating,KitKat,-1.0,18.0,,,,,,4
,847.0,,847.0,500.0,stim,single-stim-button,22,129583,0.0-21.0,dietary_decision,True,0,,Unhealthy,847.0,health_rating,sbcrackers,-1.0,19.0,,,,,,4
,1261.0,,1261.0,500.0,stim,single-stim-button,23,131358,0.0-22.0,dietary_decision,True,0,,Neutral,1261.0,health_rating,Lindt,0.0,20.0,,,,,,4
,593.0,,593.0,500.0,stim,single-stim-button,24,132457,0.0-23.0,dietary_decision,True,0,,Neutral,593.0,health_rating,butterfinger,0.0,21.0,,,,,,4
,565.0,,565.0,500.0,stim,single-stim-button,25,133535,0.0-24.0,dietary_decision,True,0,,Neutral,565.0,health_rating,blueberryyogart,0.0,22.0,,,,,,4
,583.0,,583.0,500.0,stim,single-stim-button,26,134631,0.0-25.0,dietary_decision,True,0,,Neutral,583.0,health_rating,carrots,0.0,23.0,,,,,,4
,586.0,,586.0,500.0,stim,single-stim-button,27,135720,0.0-26.0,dietary_decision,True,0,,Neutral,586.0,health_rating,orange,0.0,24.0,,,,,,4
,486.0,,486.0,500.0,stim,single-stim-button,28,136718,0.0-27.0,dietary_decision,True,0,,Neutral,486.0,health_rating,cherryicecream,0.0,25.0,,,,,,4
,314.0,,314.0,500.0,stim,single-stim-button,29,137544,0.0-28.0,dietary_decision,True,0,,Neutral,314.0,health_rating,keeblerrainbow,0.0,26.0,,,,,,4
,551.0,,551.0,500.0,stim,single-stim-button,30,138597,0.0-29.0,dietary_decision,True,0,,Neutral,551.0,health_rating,cookies,0.0,27.0,,,,,,4
,390.0,,390.0,500.0,stim,single-stim-button,31,139489,0.0-30.0,dietary_decision,True,0,,Neutral,390.0,health_rating,cranberries,0.0,28.0,,,,,,4
,335.0,,335.0,500.0,stim,single-stim-button,32,140325,0.0-31.0,dietary_decision,True,0,,Neutral,335.0,health_rating,ruffles,0.0,29.0,,,,,,4
,440.0,,440.0,500.0,stim,single-stim-button,33,141275,0.0-32.0,dietary_decision,True,0,,Neutral,440.0,health_rating,banana,0.0,30.0,,,,,,4
,365.0,,365.0,500.0,stim,single-stim-button,34,142150,0.0-33.0,dietary_decision,True,0,,Neutral,365.0,health_rating,sbdietbar,0.0,31.0,,,,,,4
,391.0,,391.0,500.0,stim,single-stim-button,35,143054,0.0-34.0,dietary_decision,True,0,,Neutral,391.0,health_rating,slimfastC,0.0,32.0,,,,,,4
,770.0,,770.0,500.0,stim,single-stim-button,36,144338,0.0-35.0,dietary_decision,True,0,,Healthy,770.0,health_rating,keeblerfudgestripes,1.0,33.0,,,,,,4
,822.0,,822.0,500.0,stim,single-stim-button,37,145662,0.0-36.0,dietary_decision,True,0,,Neutral,822.0,health_rating,uToberlorone,0.0,34.0,,,,,,4
,1783.0,,1783.0,500.0,stim,single-stim-button,38,147949,0.0-37.0,dietary_decision,True,0,,Unhealthy,1783.0,health_rating,cellery,-1.0,35.0,,,,,,4
,1079.0,,1079.0,500.0,stim,single-stim-button,39,149541,0.0-38.0,dietary_decision,True,0,,Unhealthy,1079.0,health_rating,wheatcrisps,-1.0,36.0,,,,,,4
,1406.0,,1406.0,500.0,stim,single-stim-button,40,151460,0.0-39.0,dietary_decision,True,0,,Neutral,1406.0,health_rating,FamousAmos,0.0,37.0,,,,,,4
,1091.0,,1091.0,500.0,stim,single-stim-button,41,153058,0.0-40.0,dietary_decision,True,0,,Healthy,1091.0,health_rating,mixedyogart,1.0,38.0,,,,,,4
,936.0,,936.0,500.0,stim,single-stim-button,42,154509,0.0-41.0,dietary_decision,True,0,,Healthy,936.0,health_rating,100Grand,1.0,39.0,,,,,,4
,1484.0,,1484.0,500.0,stim,single-stim-button,43,156499,0.0-42.0,dietary_decision,True,0,,Neutral,1484.0,health_rating,slimfastV,0.0,40.0,,,,,,4
,878.0,,878.0,500.0,stim,single-stim-button,44,157888,0.0-43.0,dietary_decision,True,0,,Neutral,878.0,health_rating,Reeses,0.0,41.0,,,,,,4
,1963.0,,1963.0,500.0,stim,single-stim-button,45,160360,0.0-44.0,dietary_decision,True,0,,Neutral,1963.0,health_rating,uTwix,0.0,42.0,,,,,,4
,611.0,,611.0,500.0,stim,single-stim-button,46,161479,0.0-45.0,dietary_decision,True,0,,Neutral,611.0,health_rating,grannysmith,0.0,43.0,,,,,,4
,1562.0,,1562.0,500.0,stim,single-stim-button,47,163551,0.0-46.0,dietary_decision,True,0,,Neutral,1562.0,health_rating,wwmuffin,0.0,44.0,,,,,,4
,732.0,,732.0,500.0,stim,single-stim-button,48,164797,0.0-47.0,dietary_decision,True,0,,Neutral,732.0,health_rating,ffraspsorbet,0.0,45.0,,,,,,4
,709.0,,709.0,500.0,stim,single-stim-button,49,166020,0.0-48.0,dietary_decision,True,0,,Neutral,709.0,health_rating,FlamingCheetos,0.0,46.0,,,,,,4
,628.0,,628.0,500.0,stim,single-stim-button,50,167160,0.0-49.0,dietary_decision,True,0,,Neutral,628.0,health_rating,RiceKrispyTreat,0.0,47.0,,,,,,4
,709.0,,709.0,500.0,stim,single-stim-button,51,168380,0.0-50.0,dietary_decision,True,0,,Neutral,709.0,health_rating,specialKbar,0.0,48.0,,,,,,4
,2096.0,,2096.0,500.0,stim,single-stim-button,52,170989,0.0-51.0,dietary_decision,True,0,,Neutral,2096.0,health_rating,brocollincauliflower,0.0,49.0,,,,,,4
,2539.0,,2539.0,500.0,stim,single-stim-button,4,35588,0.0-3.0,dietary_decision,True,0,,Very_Unhealthy,2539.0,health_rating,uTwix,-2.0,1.0,,,,,,5
,1642.0,,1642.0,500.0,stim,single-stim-button,5,37743,0.0-4.0,dietary_decision,True,0,,Unhealthy,1642.0,health_rating,butterfinger,-1.0,2.0,,,,,,5
,1448.0,,1448.0,500.0,stim,single-stim-button,6,39705,0.0-5.0,dietary_decision,True,0,,Unhealthy,1448.0,health_rating,uToberlorone,-1.0,3.0,,,,,,5
,2437.0,,2437.0,500.0,stim,single-stim-button,7,42656,0.0-6.0,dietary_decision,True,0,,Healthy,2437.0,health_rating,Lindt,1.0,4.0,,,,,,5
,1228.0,,1228.0,500.0,stim,single-stim-button,8,44396,0.0-7.0,dietary_decision,True,0,,Healthy,1228.0,health_rating,reddelicious,1.0,5.0,,,,,,5
,2885.0,,2885.0,500.0,stim,single-stim-button,9,47784,0.0-8.0,dietary_decision,True,0,,Neutral,2885.0,health_rating,carrots,0.0,6.0,,,,,,5
,1749.0,,1749.0,500.0,stim,single-stim-button,10,50046,0.0-9.0,dietary_decision,True,0,,Healthy,1749.0,health_rating,frozenyogart,1.0,7.0,,,,,,5
,1801.0,,1801.0,500.0,stim,single-stim-button,11,52353,0.0-10.0,dietary_decision,True,0,,Unhealthy,1801.0,health_rating,Oreos,-1.0,8.0,,,,,,5
,2334.0,,2334.0,500.0,stim,single-stim-button,12,55199,0.0-11.0,dietary_decision,True,0,,Unhealthy,2334.0,health_rating,wwbrownie,-1.0,9.0,,,,,,5
,2112.0,,2112.0,500.0,stim,single-stim-button,13,57821,0.0-12.0,dietary_decision,True,0,,Unhealthy,2112.0,health_rating,cherryicecream,-1.0,10.0,,,,,,5
,3313.0,,3313.0,500.0,stim,single-stim-button,14,61641,0.0-13.0,dietary_decision,True,0,,Neutral,3313.0,health_rating,brocollincauliflower,0.0,11.0,,,,,,5
,1073.0,,1073.0,500.0,stim,single-stim-button,15,63227,0.0-14.0,dietary_decision,True,0,,Healthy,1073.0,health_rating,whitegrapes,1.0,12.0,,,,,,5
,2416.0,,2416.0,500.0,stim,single-stim-button,16,66145,0.0-15.0,dietary_decision,True,0,,Healthy,2416.0,health_rating,mixedyogart,1.0,13.0,,,,,,5
,1329.0,,1329.0,500.0,stim,single-stim-button,17,67979,0.0-16.0,dietary_decision,True,0,,Very_Healthy,1329.0,health_rating,grannysmith,2.0,14.0,,,,,,5
,2347.0,,2347.0,500.0,stim,single-stim-button,18,70834,0.0-17.0,dietary_decision,True,0,,Unhealthy,2347.0,health_rating,strussel,-1.0,15.0,,,,,,5
,2060.0,,2060.0,500.0,stim,single-stim-button,19,73408,0.0-18.0,dietary_decision,True,0,,Very_Unhealthy,2060.0,health_rating,icecreamsandwich,-2.0,16.0,,,,,,5
,2712.0,,2712.0,500.0,stim,single-stim-button,20,76633,0.0-19.0,dietary_decision,True,0,,Neutral,2712.0,health_rating,cellery,0.0,17.0,,,,,,5
,3983.0,,3983.0,500.0,stim,single-stim-button,21,81120,0.0-20.0,dietary_decision,True,0,,Neutral,3983.0,health_rating,sbcrackers,0.0,18.0,,,,,,5
,2855.0,,2855.0,500.0,stim,single-stim-button,22,84489,0.0-21.0,dietary_decision,True,0,,Neutral,2855.0,health_rating,slimfastC,0.0,19.0,,,,,,5
,1612.0,,1612.0,500.0,stim,single-stim-button,23,86608,0.0-22.0,dietary_decision,True,0,,Unhealthy,1612.0,health_rating,keeblerrainbow,-1.0,20.0,,,,,,5
,1744.0,,1744.0,500.0,stim,single-stim-button,24,88862,0.0-23.0,dietary_decision,True,0,,Very_Healthy,1744.0,health_rating,strawberries,2.0,21.0,,,,,,5
,2185.0,,2185.0,500.0,stim,single-stim-button,25,91559,0.0-24.0,dietary_decision,True,0,,Very_Unhealthy,2185.0,health_rating,specialKbar,-2.0,22.0,,,,,,5
,1410.0,,1410.0,500.0,stim,single-stim-button,26,93473,0.0-25.0,dietary_decision,True,0,,Very_Unhealthy,1410.0,health_rating,cookies,-2.0,23.0,,,,,,5
,984.0,,984.0,500.0,stim,single-stim-button,27,94962,0.0-26.0,dietary_decision,True,0,,Very_Unhealthy,984.0,health_rating,laysclassic,-2.0,24.0,,,,,,5
,1897.0,,1897.0,500.0,stim,single-stim-button,28,97375,0.0-27.0,dietary_decision,True,0,,Very_Healthy,1897.0,health_rating,cranberries,2.0,25.0,,,,,,5
,3418.0,,3418.0,500.0,stim,single-stim-button,29,101306,0.0-28.0,dietary_decision,True,0,,Neutral,3418.0,health_rating,wwmuffin,0.0,26.0,,,,,,5
,1062.0,,1062.0,500.0,stim,single-stim-button,30,102883,0.0-29.0,dietary_decision,True,0,,Neutral,1062.0,health_rating,Doritosranch,0.0,27.0,,,,,,5
,2074.0,,2074.0,500.0,stim,single-stim-button,31,105466,0.0-30.0,dietary_decision,True,0,,Unhealthy,2074.0,health_rating,cookiencream,-1.0,28.0,,,,,,5
,1967.0,,1967.0,500.0,stim,single-stim-button,32,107948,0.0-31.0,dietary_decision,True,0,,Very_Healthy,1967.0,health_rating,raisins,2.0,29.0,,,,,,5
,2678.0,,2678.0,500.0,stim,single-stim-button,34,115660,0.0-33.0,dietary_decision,True,0,,Neutral,2678.0,health_rating,blueberryyogart,0.0,31.0,,,,,,5
,1721.0,,1721.0,500.0,stim,single-stim-button,35,117885,0.0-34.0,dietary_decision,True,0,,Very_Unhealthy,1721.0,health_rating,slimfastV,-2.0,32.0,,,,,,5
,1807.0,,1807.0,500.0,stim,single-stim-button,36,120193,0.0-35.0,dietary_decision,True,0,,Unhealthy,1807.0,health_rating,KitKat,-1.0,33.0,,,,,,5
,1308.0,,1308.0,500.0,stim,single-stim-button,37,122008,0.0-36.0,dietary_decision,True,0,,Unhealthy,1308.0,health_rating,FamousAmos,-1.0,34.0,,,,,,5
,1698.0,,1698.0,500.0,stim,single-stim-button,38,124214,0.0-37.0,dietary_decision,True,0,,Unhealthy,1698.0,health_rating,100Grand,-1.0,35.0,,,,,,5
,1763.0,,1763.0,500.0,stim,single-stim-button,39,126478,0.0-38.0,dietary_decision,True,0,,Unhealthy,1763.0,health_rating,HoHo,-1.0,36.0,,,,,,5
,1698.0,,1698.0,500.0,stim,single-stim-button,40,128688,0.0-39.0,dietary_decision,True,0,,Very_Healthy,1698.0,health_rating,banana,2.0,37.0,,,,,,5
,1981.0,,1981.0,500.0,stim,single-stim-button,41,131177,0.0-40.0,dietary_decision,True,0,,Unhealthy,1981.0,health_rating,ruffles,-1.0,38.0,,,,,,5
,2054.0,,2054.0,500.0,stim,single-stim-button,42,133736,0.0-41.0,dietary_decision,True,0,,Unhealthy,2054.0,health_rating,RiceKrispyTreat,-1.0,39.0,,,,,,5
,1469.0,,1469.0,500.0,stim,single-stim-button,43,135706,0.0-42.0,dietary_decision,True,0,,Very_Healthy,1469.0,health_rating,orange,2.0,40.0,,,,,,5
,2307.0,,2307.0,500.0,stim,single-stim-button,44,138527,0.0-43.0,dietary_decision,True,0,,Unhealthy,2307.0,health_rating,sbdietbar,-1.0,41.0,,,,,,5
,1858.0,,1858.0,500.0,stim,single-stim-button,45,140898,0.0-44.0,dietary_decision,True,0,,Healthy,1858.0,health_rating,ffraspsorbet,1.0,42.0,,,,,,5
,817.0,,817.0,500.0,stim,single-stim-button,46,142227,0.0-45.0,dietary_decision,True,0,,Healthy,817.0,health_rating,redgrapes,1.0,43.0,,,,,,5
,2965.0,,2965.0,500.0,stim,single-stim-button,47,145704,0.0-46.0,dietary_decision,True,0,,Unhealthy,2965.0,health_rating,keeblerfudgestripes,-1.0,44.0,,,,,,5
,1478.0,,1478.0,500.0,stim,single-stim-button,48,147689,0.0-47.0,dietary_decision,True,0,,Unhealthy,1478.0,health_rating,MrsFields,-1.0,45.0,,,,,,5
,1482.0,,1482.0,500.0,stim,single-stim-button,49,149684,0.0-48.0,dietary_decision,True,0,,Unhealthy,1482.0,health_rating,ChipsAhoy,-1.0,46.0,,,,,,5
,1436.0,,1436.0,500.0,stim,single-stim-button,50,151630,0.0-49.0,dietary_decision,True,0,,Unhealthy,1436.0,health_rating,FlamingCheetos,-1.0,47.0,,,,,,5
,1170.0,,1170.0,500.0,stim,single-stim-button,51,153316,0.0-50.0,dietary_decision,True,0,,Unhealthy,1170.0,health_rating,orangejello,-1.0,48.0,,,,,,5
,2021.0,,2021.0,500.0,stim,single-stim-button,52,155841,0.0-51.0,dietary_decision,True,0,,Neutral,2021.0,health_rating,Ghiradelli,0.0,49.0,,,,,,5
,2377.0,,2377.0,500.0,stim,single-stim-button,54,122803,0.0-53.0,dietary_decision,True,0,,Very_Unhealthy,2377.0,health_rating,wheatcrisps,-2.0,0.0,,,,,,6
,689.0,,689.0,500.0,stim,single-stim-button,55,123993,0.0-54.0,dietary_decision,True,0,,Unhealthy,689.0,health_rating,HoHo,-1.0,1.0,,,,,,6
,1198.0,,1198.0,500.0,stim,single-stim-button,56,125693,0.0-55.0,dietary_decision,True,0,,Neutral,1198.0,health_rating,whitegrapes,0.0,2.0,,,,,,6
,830.0,,830.0,500.0,stim,single-stim-button,57,127025,0.0-56.0,dietary_decision,True,0,,Healthy,830.0,health_rating,cookiencream,1.0,3.0,,,,,,6
,698.0,,698.0,500.0,stim,single-stim-button,58,128224,0.0-57.0,dietary_decision,True,0,,Very_Healthy,698.0,health_rating,Reeses,2.0,4.0,,,,,,6
,856.0,,856.0,500.0,stim,single-stim-button,59,129583,0.0-58.0,dietary_decision,True,0,,Healthy,856.0,health_rating,uTwix,1.0,5.0,,,,,,6
,596.0,,596.0,500.0,stim,single-stim-button,60,130679,0.0-59.0,dietary_decision,True,0,,Neutral,596.0,health_rating,frozenyogart,0.0,6.0,,,,,,6
,655.0,,655.0,500.0,stim,single-stim-button,61,131835,0.0-60.0,dietary_decision,True,0,,Unhealthy,655.0,health_rating,Ghiradelli,-1.0,7.0,,,,,,6
,658.0,,658.0,500.0,stim,single-stim-button,62,132993,0.0-61.0,dietary_decision,True,0,,Very_Unhealthy,658.0,health_rating,ruffles,-2.0,8.0,,,,,,6
,710.0,,710.0,500.0,stim,single-stim-button,63,134206,0.0-62.0,dietary_decision,True,0,,Unhealthy,710.0,health_rating,mixedyogart,-1.0,9.0,,,,,,6
,431.0,,431.0,500.0,stim,single-stim-button,64,135138,0.0-63.0,dietary_decision,True,0,,Neutral,431.0,health_rating,butterfinger,0.0,10.0,,,,,,6
,552.0,,552.0,500.0,stim,single-stim-button,65,136190,0.0-64.0,dietary_decision,True,0,,Healthy,552.0,health_rating,keeblerrainbow,1.0,11.0,,,,,,6
,478.0,,478.0,500.0,stim,single-stim-button,66,137169,0.0-65.0,dietary_decision,True,0,,Very_Healthy,478.0,health_rating,slimfastV,2.0,12.0,,,,,,6
,585.0,,585.0,500.0,stim,single-stim-button,67,138256,0.0-66.0,dietary_decision,True,0,,Healthy,585.0,health_rating,orangejello,1.0,13.0,,,,,,6
,546.0,,546.0,500.0,stim,single-stim-button,68,139302,0.0-67.0,dietary_decision,True,0,,Neutral,546.0,health_rating,brocollincauliflower,0.0,14.0,,,,,,6
,556.0,,556.0,500.0,stim,single-stim-button,69,140360,0.0-68.0,dietary_decision,True,0,,Unhealthy,556.0,health_rating,carrots,-1.0,15.0,,,,,,6
,437.0,,437.0,500.0,stim,single-stim-button,70,141298,0.0-69.0,dietary_decision,True,0,,Very_Unhealthy,437.0,health_rating,redgrapes,-2.0,16.0,,,,,,6
,608.0,,608.0,500.0,stim,single-stim-button,71,142406,0.0-70.0,dietary_decision,True,0,,Unhealthy,608.0,health_rating,Lindt,-1.0,17.0,,,,,,6
,553.0,,553.0,500.0,stim,single-stim-button,72,143461,0.0-71.0,dietary_decision,True,0,,Neutral,553.0,health_rating,wwbrownie,0.0,18.0,,,,,,6
,460.0,,460.0,500.0,stim,single-stim-button,73,144422,0.0-72.0,dietary_decision,True,0,,Healthy,460.0,health_rating,blueberryyogart,1.0,19.0,,,,,,6
,484.0,,484.0,500.0,stim,single-stim-button,74,145407,0.0-73.0,dietary_decision,True,0,,Very_Healthy,484.0,health_rating,FamousAmos,2.0,20.0,,,,,,6
,743.0,,743.0,500.0,stim,single-stim-button,75,146653,0.0-74.0,dietary_decision,True,0,,Healthy,743.0,health_rating,cranberries,1.0,21.0,,,,,,6
,774.0,,774.0,500.0,stim,single-stim-button,76,147927,0.0-75.0,dietary_decision,True,0,,Neutral,774.0,health_rating,keeblerfudgestripes,0.0,22.0,,,,,,6
,502.0,,502.0,500.0,stim,single-stim-button,77,148931,0.0-76.0,dietary_decision,True,0,,Unhealthy,502.0,health_rating,cherryicecream,-1.0,23.0,,,,,,6
,451.0,,451.0,500.0,stim,single-stim-button,78,149884,0.0-77.0,dietary_decision,True,0,,Very_Unhealthy,451.0,health_rating,ChipsAhoy,-2.0,24.0,,,,,,6
,551.0,,551.0,500.0,stim,single-stim-button,79,150936,0.0-78.0,dietary_decision,True,0,,Unhealthy,551.0,health_rating,raisins,-1.0,25.0,,,,,,6
,460.0,,460.0,500.0,stim,single-stim-button,80,151897,0.0-79.0,dietary_decision,True,0,,Neutral,460.0,health_rating,100Grand,0.0,26.0,,,,,,6
,460.0,,460.0,500.0,stim,single-stim-button,81,152857,0.0-80.0,dietary_decision,True,0,,Healthy,460.0,health_rating,cellery,1.0,27.0,,,,,,6
,1005.0,,1005.0,500.0,stim,single-stim-button,82,154364,0.0-81.0,dietary_decision,True,0,,Very_Healthy,1005.0,health_rating,slimfastC,2.0,28.0,,,,,,6
,962.0,,962.0,500.0,stim,single-stim-button,83,155826,0.0-82.0,dietary_decision,True,0,,Healthy,962.0,health_rating,orange,1.0,29.0,,,,,,6
,830.0,,830.0,500.0,stim,single-stim-button,84,157157,0.0-83.0,dietary_decision,True,0,,Neutral,830.0,health_rating,strussel,0.0,30.0,,,,,,6
,723.0,,723.0,500.0,stim,single-stim-button,85,158381,0.0-84.0,dietary_decision,True,0,,Unhealthy,723.0,health_rating,icecreamsandwich,-1.0,31.0,,,,,,6
,634.0,,634.0,500.0,stim,single-stim-button,86,159516,0.0-85.0,dietary_decision,True,0,,Very_Unhealthy,634.0,health_rating,MrsFields,-2.0,32.0,,,,,,6
